,spot,x,y,rmse,pcc,snr,model,cvFold
20x5,20x5,20,5,1.0278905459082688,0.5030380380432078,3.294805134615297,MIST,3
21x5,21x5,21,5,1.0843265683692864,0.43171301659845535,3.2744575589745244,MIST,3
22x5,22x5,22,5,1.0442001786279425,0.5307646257862274,3.3334870713816604,MIST,3
23x5,23x5,23,5,1.01668724280015,0.4606057299833293,3.3522060953408044,MIST,3
24x5,24x5,24,5,0.9915343641878923,0.39271473777184596,3.448238809254575,MIST,3
25x5,25x5,25,5,1.0492222704004306,0.41236076452691417,3.349671700938412,MIST,3
26x5,26x5,26,5,1.1266624125546427,0.3632511021216159,3.297530114258504,MIST,3
27x5,27x5,27,5,0.9271268403531048,0.40542540612497846,3.582910598278172,MIST,3
16x6,16x6,16,6,1.0312348768358148,0.42350493059410177,3.3615746408407903,MIST,3
17x6,17x6,17,6,1.0169235607088458,0.41941141074025806,3.3158014261373556,MIST,3
18x6,18x6,18,6,0.9913340715766502,0.44123957440477474,3.5443382364333798,MIST,3
19x6,19x6,19,6,1.0121758718041447,0.4852482234234381,3.364326144897481,MIST,3
20x6,20x6,20,6,0.8848498038211504,0.4842671387568979,3.5364394755472466,MIST,3
21x6,21x6,21,6,0.9017069763798097,0.49475580745703807,3.4686382752140736,MIST,3
22x6,22x6,22,6,1.038821040497246,0.38062315851080775,3.299222818284936,MIST,3
23x6,23x6,23,6,1.0565439179898402,0.40159619423887494,3.3100730671479477,MIST,3
24x6,24x6,24,6,0.9414445808406522,0.45148053711209224,3.429028947341914,MIST,3
25x6,25x6,25,6,0.9789602059890229,0.49533290753346776,3.43535573913256,MIST,3
26x6,26x6,26,6,1.1142899717072094,0.4071261008069441,3.2122815739277026,MIST,3
27x6,27x6,27,6,1.0467583495901072,0.39446083824044886,3.340117872371932,MIST,3
28x6,28x6,28,6,1.0284330677247844,0.40765992867513257,3.363467325692487,MIST,3
29x6,29x6,29,6,1.593084998238479,0.4906307848859102,2.9527264191007037,MIST,3
15x7,15x7,15,7,1.1247300611955138,0.35726349835847176,3.2273208525510393,MIST,3
16x7,16x7,16,7,1.0641245123544658,0.4703514413557444,3.2740010530725545,MIST,3
17x7,17x7,17,7,0.9632069056401239,0.48759917660431445,3.3919674886050886,MIST,3
