,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
16x7,3.8550978,-0.6425458,-6.174142,-4.7456856,6.4754477,-7.7793326,-3.1668057,8.1727705,-0.4367059,1.2663045,-6.2626457,7.487548,-1.119003,-1.5587289,-7.9867125,2.9016457,-6.977359,3.8338413,-1.8997374,-0.27722502,4.491288,-4.9658093,-1.0511907,0.4914593,-5.7724066,0.3554864,-1.6204846,2.8481984,3.2502952,-2.354591
16x8,4.0991063,-0.87655723,-6.298279,-4.9997096,7.216774,-7.454017,-2.9530163,8.433341,-0.43591475,1.5553236,-5.49762,7.178137,-1.0534945,-1.256324,-8.199826,2.8937783,-6.8942833,4.4808025,-1.7538795,0.31227934,3.7420435,-4.541916,-0.78190994,0.8858336,-5.713771,1.1455712,-0.9357896,2.5835931,2.9440732,-2.0523212
16x9,3.9384253,-1.4824063,-6.0382156,-5.206009,7.17373,-7.251512,-2.4084282,8.566777,-0.4194367,1.9708138,-5.1186414,7.584991,-0.69495875,-0.20288122,-8.050684,2.6886394,-6.462736,3.5038006,-1.4387991,0.7723714,2.8892455,-4.3925357,-0.27910537,1.8662343,-6.024876,0.9604953,-0.4629445,2.552355,2.8602977,-1.6841874
16x10,3.986246,-1.0549895,-5.743297,-6.2058425,6.407605,-7.4121284,-3.1742291,7.987728,-1.2234102,0.20388073,-5.06976,7.5564013,0.616784,-0.6602099,-7.4638424,2.4563494,-7.1974072,3.8005254,-1.0320392,0.16384733,3.0906067,-4.5511665,-0.18024015,0.20342147,-5.158582,1.6605318,-0.77827096,2.791309,3.4364142,-1.2768168
16x11,3.9923182,-0.88279223,-5.284561,-6.287758,5.754195,-7.381551,-3.3362112,7.411764,-1.6946555,-0.17610998,-5.2281747,7.8856254,1.0239216,-0.54503036,-7.036137,2.1437438,-7.0750375,3.7214053,-0.7058284,-0.15209079,3.3207116,-4.619426,-0.13775009,-0.108251095,-5.114951,2.123255,-0.6922747,3.13801,3.5362694,-1.1279246
16x12,3.744563,-0.9786975,-4.866864,-6.316551,5.721084,-7.729556,-3.154446,7.755639,-1.995892,-0.4802745,-5.361755,7.4608135,0.9410112,-1.0389208,-7.2744665,2.2214673,-7.3324604,3.3275251,-1.2187304,0.3199675,3.7145104,-4.5962152,0.078285575,0.20139861,-5.0556374,1.8237202,-0.9484776,3.046483,3.6453295,-1.429016
16x13,3.6174006,-0.8445318,-5.2383842,-6.319589,5.472982,-8.026026,-3.1735592,8.34317,-1.3949059,-0.62986696,-5.311305,7.741352,0.657869,-1.1174793,-7.346988,1.8154114,-7.10528,3.5522914,-1.7565315,0.51604414,3.7640357,-4.4406543,-0.37059778,0.52387774,-4.758963,1.8167167,-1.1012518,3.2329009,3.8025832,-2.2257836
16x14,3.2270362,-1.2741784,-5.527743,-6.4245815,6.335567,-8.103214,-3.0304737,8.140495,-1.2078809,-0.6200987,-5.153074,7.6707573,0.27155608,-0.5429766,-7.4408092,2.0829287,-7.188781,3.5860727,-1.4280657,0.7913271,3.6266315,-4.8005733,-0.2749926,0.08387983,-5.2336254,1.3764772,-0.51205766,2.6727173,3.467663,-2.6403458
16x15,2.8667583,-1.4525743,-5.0663424,-6.3424454,7.1049967,-7.6848364,-3.0193748,7.984557,-0.67650336,0.6993163,-5.222829,8.390442,-0.5351013,0.2832235,-8.033326,1.9926507,-6.936725,3.1547136,-1.5855033,0.8548622,3.913062,-4.510984,-0.067720175,0.63517797,-5.2968044,1.5515747,-0.7286111,2.6929195,3.3853192,-3.427113
16x16,3.057178,-2.008314,-3.1597273,-5.6045775,9.151813,-7.487154,-1.2509493,6.560728,0.17854762,2.9977772,-4.122876,8.719443,-2.3752723,1.97106,-8.912688,1.6868047,-6.3139696,2.9720821,-1.2138085,0.8292376,3.0916023,-4.302983,0.45184398,0.9157614,-6.8242874,1.6658102,-0.19069958,3.2109199,3.048705,-3.4286923
16x17,4.1330614,-1.5689347,0.7567955,-2.4467561,8.993256,-6.598945,-0.45302546,7.078371,-1.6626182,6.081071,-3.1772285,9.037693,-2.7134914,2.0184498,-9.253602,2.7587929,-5.247429,2.6030743,-2.5406933,0.2999897,3.766707,-3.61093,0.062244892,2.6186337,-8.237825,2.1698713,-2.105765,3.638827,3.2416935,-3.643518
16x18,5.2459493,-1.4607545,2.972532,-0.52621543,5.9814415,-5.2926693,-0.7678598,9.128978,-4.3338456,6.1846743,-1.9307909,8.862013,-0.119546175,0.46224818,-9.497743,3.5189252,-5.7484736,3.996584,-3.293897,0.22352606,3.6773672,-3.7941384,0.87766314,3.9878712,-8.229585,2.7547526,-2.5506692,3.9056587,2.8181329,-3.4843125
16x19,4.7891955,0.09338868,3.1335402,-1.1429257,2.280795,-3.790369,0.45601344,10.819809,-6.9648294,4.607061,1.124814,7.830869,0.59937936,-1.4901366,-9.290678,4.1030955,-8.489197,4.7094464,-6.886651,-1.4828141,1.8303849,-3.6097713,0.27113533,1.8499165,-8.209457,-1.3306708,-2.426744,5.9975414,2.9762592,-3.7507405
17x4,3.9150457,0.7131157,-4.9142585,-2.4269588,8.014487,-7.315614,-3.288537,9.001213,-3.4471436,1.7604234,-4.8930883,6.2186956,1.033208,-0.79775655,-8.386227,1.0393472,-4.7904873,3.8063502,-4.273872,-4.7998037,-3.265295,-4.9858656,5.363293,2.4691443,-3.1770463,-1.9679857,3.3111463,0.3953536,3.012343,-4.006134
17x5,2.9170308,0.071183085,-7.064826,-3.2190368,6.9447927,-7.550978,-0.6099879,6.201729,-3.653448,0.400736,-5.6121655,5.9054747,-0.03403537,-0.613619,-9.024294,0.21933019,-5.678944,5.1702447,-1.9696517,-4.4148436,2.0387444,-3.915956,3.14115,0.04135245,-3.7494714,0.741485,-0.44602287,2.13692,4.3442864,-2.272053
17x6,3.9212742,-0.49069214,-5.77088,-4.9072356,6.359905,-7.7410274,-3.7117171,7.8675404,-0.8478669,0.73724914,-6.7426023,7.054806,-1.1482608,-1.8963587,-8.282726,2.8409214,-7.18256,3.3785508,-1.9563632,-0.790252,4.6375685,-4.6963935,-0.28290254,0.2316311,-5.578011,0.080675006,-1.7425096,2.834662,3.0732813,-2.5990174
17x7,3.7428355,-0.74032545,-5.8899045,-5.262994,6.6849475,-7.5852876,-3.142366,8.503566,-0.8129703,0.8718262,-5.9563456,6.7821093,-0.8945483,-2.0206819,-7.7648916,2.9299157,-7.7692404,4.0258684,-2.015075,-0.041492224,3.8814926,-4.7771053,-0.3803938,0.09295821,-5.8183384,0.6206955,-1.4851239,2.952571,2.818482,-2.2705197
17x8,4.1158166,-0.911059,-5.883177,-5.337798,6.643645,-7.4402895,-3.1239898,8.558511,-0.74194944,0.8062738,-5.759819,7.008858,-0.64949083,-1.6072917,-7.808988,2.8150234,-7.5046787,3.6122744,-1.5382781,0.5500678,3.5780575,-5.0197344,-0.18718702,0.26497442,-5.801185,0.72983134,-1.4267758,3.0333104,2.9114857,-1.6285477
17x9,4.4247856,-0.8662202,-5.420862,-5.6975355,6.634474,-7.287318,-3.169996,8.111839,-0.81412005,0.23892355,-5.2267604,7.379689,0.31039172,-1.4625778,-7.8257513,2.4828446,-7.4934635,4.026006,-1.4389151,0.59082544,3.3255382,-4.616071,-0.29834765,-0.092547536,-5.165345,1.0457352,-1.2317858,3.0498033,3.197131,-1.2063565
17x10,4.4502344,-0.50499177,-5.3388476,-6.082979,5.7844133,-7.355297,-3.8926394,7.739125,-1.4153266,-0.5596355,-5.206282,7.851474,1.1002889,-1.2684989,-7.3291993,2.3095567,-7.6156225,4.0895433,-0.66633695,0.29298174,2.8919327,-4.480926,0.12396717,-0.23827553,-4.890154,1.5782173,-0.8713591,3.1390157,3.0605729,-1.0546362
17x11,4.404005,-0.9025883,-5.026323,-6.394343,5.912445,-7.3361664,-3.5424356,7.3414974,-1.8206636,-0.8198405,-5.701375,7.7424555,1.4311595,-1.4439821,-7.0600014,2.3007054,-7.484053,3.4243498,-0.76434463,0.3682412,3.2642686,-4.6116095,0.48619235,-0.089300394,-4.984364,1.7314894,-0.9347365,3.1116495,3.3502007,-1.151243
17x12,4.06075,-1.0034093,-5.0377483,-6.263786,5.694292,-7.7055025,-3.3218064,7.8882294,-1.7088313,-0.8495519,-5.518743,7.84916,1.2518855,-1.6358062,-7.057559,2.0332549,-7.169545,3.3347678,-1.3131173,0.30750966,3.5611966,-4.698304,-0.064233124,0.19463801,-4.834487,1.9502196,-0.9519072,3.2941537,3.6248326,-1.1114018
17x13,3.7363951,-1.1068255,-4.9165764,-6.485455,5.8643126,-8.043419,-3.4320807,8.164905,-1.5637343,-1.1841456,-5.083302,7.50616,1.1200812,-1.6512924,-7.2934155,2.266934,-7.4411206,3.1724157,-1.3590667,0.72576845,3.606675,-5.098431,-0.13163143,0.18512523,-4.9905467,1.4922149,-0.86096185,2.776766,3.4972863,-1.3059672
17x14,3.610695,-0.9478053,-4.947981,-6.4340153,6.238577,-7.9184504,-3.2110276,8.287333,-0.8411609,-0.48412222,-4.976743,7.792739,0.44095746,-0.79085565,-7.588648,2.1824222,-7.0009985,3.2524347,-1.7821355,0.5207412,3.3827372,-4.908759,-0.22170377,0.1867953,-5.0449514,1.5385224,-0.7724655,3.151284,3.569696,-2.0435174
17x15,3.369075,-1.7012506,-4.8555517,-6.394544,7.598421,-7.905787,-2.5546503,7.162649,-0.49762672,0.7080701,-5.082698,8.150453,-0.6208225,0.7471605,-8.165412,2.0504427,-6.602275,2.85968,-1.5060077,0.891307,3.0516207,-4.6420445,0.1091187,0.5661549,-5.764284,1.1698518,-0.08326256,3.0578604,3.4280016,-2.6444433
17x16,4.3812265,-2.0418847,-2.5427938,-4.783226,9.875365,-6.8926635,-0.7022875,5.093676,0.6356222,4.8572917,-4.65847,9.494648,-3.1337914,2.4304342,-9.184438,2.3126154,-5.457625,1.3244207,-2.2275023,0.791543,2.935562,-3.795811,-0.35991997,2.3296416,-7.374411,1.151082,0.2060413,3.3588018,4.077393,-3.2081788
17x17,5.322798,-2.700296,-0.22267604,-3.1891003,8.586482,-6.48506,0.14251721,4.9324493,-1.2259023,5.9536633,-3.687575,9.626224,-2.2792387,1.1804432,-9.714948,2.4391797,-5.889451,0.505694,-2.1131797,1.0985701,2.663715,-4.445982,0.490507,3.9455125,-8.558142,0.8223016,-0.23375845,3.701723,4.9550343,-2.5481207
17x18,5.188884,-1.2432418,1.2336271,-1.8613753,5.4941206,-5.2139015,0.33850563,6.887686,-4.6500063,5.8938036,-1.6879514,9.026409,-1.45066,-0.92586637,-9.448138,3.4524236,-7.1885905,1.1426136,-4.9436035,0.34697336,1.951948,-4.1159067,-0.09328306,3.411168,-8.085423,-0.25048244,-1.0448624,5.082255,5.461459,-2.9773176
17x19,4.8046765,-4.426956,0.15051284,-1.3758283,3.1707797,-3.6808019,-0.46050888,7.555392,-3.7050877,4.2697973,-0.18782973,9.712023,1.2182479,0.3268087,-9.540746,3.4189408,-9.896866,1.7371922,-3.267494,1.6887919,2.9604,-2.7226217,-0.23398817,6.828316,-8.556751,0.76284504,1.1214147,4.541032,2.942379,-5.5726204
17x20,3.7529087,-5.0930653,-1.6186243,-1.424666,4.0266495,-3.05708,-0.6785187,6.3709497,-1.9756706,3.1221597,1.1942543,10.384337,1.1175246,1.9810734,-9.36396,3.4256337,-10.37277,1.3681898,-3.2538533,2.6390939,4.633742,-1.2524261,-0.9254782,8.948967,-9.972744,1.6607893,2.0245736,4.428197,1.7067468,-6.192325
17x21,2.8292766,-5.858343,-2.4026108,-0.72108656,4.7788744,-3.221594,-1.2759669,1.9464788,1.2075061,1.7312529,1.7329834,9.29137,1.260006,3.68123,-6.681489,2.3796144,-8.509042,-0.5312293,-0.7014971,3.2266176,5.7274914,0.8626565,-0.9913839,9.242232,-8.712173,2.9715123,2.023831,1.5665386,0.28204507,-5.148875
18x4,2.1395886,-0.6122695,-8.544367,-0.6870614,8.289114,-7.619398,4.608213,5.846418,-6.7625732,0.39405465,-3.9467714,4.885886,0.62076104,0.96201706,-9.901024,-2.8167758,-4.3177586,7.40548,-1.1875544,-8.655878,-4.0454793,-2.5640705,8.988922,2.2715042,-3.413583,-0.12664509,3.4939346,-0.56680024,4.0579057,-2.9681869
18x5,2.7656195,0.04900229,-6.5224586,-3.9777074,6.757839,-5.95491,-2.1118472,6.2620935,-6.0243816,-1.0413048,-6.465189,5.642125,2.1238885,-0.81000125,-7.3897476,1.0134062,-4.3021207,4.6076474,-0.6108613,-4.579056,2.336883,-2.5952835,2.6141024,1.8945112,-5.669589,1.414897,1.9182181,1.6928971,3.8660774,-2.5814385
18x6,2.8089812,0.0690918,-6.513567,-4.4441032,6.221477,-7.2038937,-2.070029,7.312447,-3.9694571,-0.56259257,-5.5352106,5.894436,0.5431509,-1.7752374,-7.8614774,1.3665692,-6.82304,5.194769,-1.1783359,-3.168685,1.9829865,-3.708427,2.3280883,0.3820368,-5.067254,0.765972,-0.4727714,1.946833,3.5307462,-1.6575481
18x7,3.726818,-0.6491052,-5.359397,-5.394123,5.7205153,-7.416075,-4.165611,8.837629,-1.7173206,-0.23923084,-5.7790318,6.6773443,0.22981495,-2.2660942,-7.2026196,2.6355717,-7.9126787,3.6383154,-0.71618026,-0.02779913,3.5318615,-4.9788423,0.07714689,0.15741909,-5.560307,0.36478126,-1.8828604,3.2055316,2.7182212,-1.4025617
18x8,3.8774502,-0.6672256,-5.123156,-5.660199,6.0302963,-7.385095,-4.357394,8.597902,-1.4301972,-0.10690936,-5.1103954,7.0563207,0.38599572,-2.007597,-7.4804754,2.446693,-7.9833336,3.565844,-1.0636408,0.2910092,3.2435207,-5.0049458,-0.4488544,-0.3448696,-5.287675,0.71176785,-1.7764931,3.3052835,3.06574,-1.1469657
18x9,4.262846,-0.42039454,-4.953931,-5.854455,5.39711,-7.507528,-4.9979115,8.270126,-1.6355402,-1.2901039,-5.0857253,7.649662,1.2278589,-1.5616012,-7.2524743,2.0784156,-7.905365,3.8150272,-0.21520442,0.42696142,2.9565854,-4.992397,0.054790974,-0.4806236,-4.7278123,1.2147437,-1.3687822,3.4988716,3.0906544,-1.1729534
18x10,4.5616875,-0.524958,-4.924516,-6.046402,5.6881437,-7.3698854,-4.4434543,7.4881153,-1.761337,-1.3603425,-5.916095,7.8928924,1.8850111,-1.7395257,-6.9660296,2.2068229,-7.7265167,3.5076368,-0.6040535,0.48057914,3.5069284,-4.8311696,0.18862051,-0.26255518,-4.5906568,1.4124461,-1.0915754,3.1106517,3.1878438,-1.306768
18x11,4.419406,-0.6162129,-5.1188374,-6.262336,5.578214,-7.4615345,-3.9953773,7.8116565,-1.6892993,-1.2327262,-5.771638,8.069574,1.7240086,-2.1300702,-6.9413795,2.069551,-7.5316167,3.3168712,-0.9696259,0.35745573,3.0841527,-4.796474,0.42391175,0.16626489,-4.6816072,1.763303,-1.1745081,3.2926898,3.3267882,-1.1133271
18x12,4.0402822,-1.1580591,-5.309902,-6.547735,5.869584,-7.813594,-3.479794,7.8443995,-1.4494879,-1.3224053,-5.511258,7.802816,1.7325897,-2.1626441,-6.7928033,2.0822833,-7.391573,3.04657,-0.9333163,0.46858764,3.4050562,-5.0512805,0.20998943,0.22918248,-5.133575,1.6738118,-0.94125116,2.9620957,3.5116248,-1.2796136
18x13,3.8878224,-0.9932312,-4.858609,-6.553002,6.615501,-7.827984,-3.465959,7.754712,-1.0074824,-0.85297954,-4.6256833,7.9285755,1.0499545,-1.5123931,-6.66567,2.495091,-6.998037,3.1360726,-1.973438,0.3257228,3.1920664,-4.777808,-0.35230267,-0.0602898,-5.805955,1.8391168,-0.45169663,3.5511074,3.4539683,-1.6730262
18x14,3.6124063,-1.2547052,-4.800804,-6.644561,6.6241837,-8.038346,-3.3765292,8.0708475,-0.82938355,-0.5635338,-5.155624,7.78251,0.6597567,-0.8644,-7.345845,2.4698462,-7.074255,2.6387594,-1.9054928,0.5640086,3.1442833,-4.942681,0.0023844838,0.47068655,-5.3641005,1.2578566,-0.64535606,3.171785,3.4561644,-1.5703323
18x15,3.607764,-1.6341903,-4.8860807,-6.326173,8.046257,-7.7985992,-1.9268929,6.888949,0.6924027,1.5958624,-4.7711315,8.53643,-1.0763081,0.59187645,-7.589249,2.5055466,-6.3874645,2.5056572,-2.6097264,0.11585939,2.4448812,-4.320022,-0.16633487,1.0938671,-5.619881,1.246148,0.30078608,3.3486152,3.9184375,-2.3877518
18x16,4.4268284,-3.266934,-3.3597476,-4.645123,9.751325,-7.184717,0.17172176,4.1624246,1.1061765,5.579637,-5.2391524,9.785768,-2.5175526,2.295889,-8.376554,2.221383,-5.414316,0.18796557,-2.560657,0.97825456,1.6084038,-4.444586,0.5884427,3.729496,-6.954205,1.0775646,1.2575157,3.7683277,5.629713,-2.6086664
18x17,5.4675837,-2.1246083,-2.1957583,-4.1413355,8.144313,-5.927524,1.3641756,3.7124598,-1.7957609,6.8673954,-4.730209,9.597571,-3.4961507,0.3291688,-8.3148985,2.9258795,-6.0395947,-2.1961503,-4.6278033,1.0048562,0.98244816,-3.6621575,0.068406165,3.8089898,-7.6158237,-0.28354168,1.6437819,5.5513477,7.4436073,-2.1544466
18x18,5.224594,-3.5507727,-2.3050327,-2.0941567,4.6928444,-5.9776673,0.9285983,6.360681,-4.5992756,4.996141,-3.7823763,7.668083,-2.4189444,-3.2823906,-8.653906,2.3223317,-7.2140446,-2.6913304,-3.1285636,1.4567544,-0.3519405,-4.854498,0.6338856,5.2368517,-6.9151936,0.004481435,1.6667296,6.501892,6.922406,-1.9851856
18x19,3.9319077,-2.3965,-1.7962072,-2.1972249,3.4414184,-4.1131644,0.7265953,7.8775544,-5.209414,5.2522974,-1.0143182,8.581833,-1.3729331,-2.775352,-9.196495,2.7562413,-8.278432,0.13405189,-5.8769174,1.9759712,-0.38131464,-3.3288457,0.1783768,5.324966,-7.4547606,-0.17571056,1.1855941,7.2623224,6.704427,-2.7720752
18x20,2.4052365,-4.2913985,-3.4631436,-1.579032,4.261585,-3.9828262,-0.10390395,4.61338,-1.4772515,2.962432,0.62550366,8.606823,0.13028216,1.3668219,-7.2857265,2.231553,-8.655741,-1.2585266,-2.4582243,3.022097,2.551108,-1.3172555,-0.04853171,7.459924,-8.198288,1.19275,1.617501,4.624667,3.7936,-3.4410524
18x21,2.7984865,-2.446188,-5.071005,-1.9542053,5.19484,-5.383267,-0.33049598,2.9236505,-0.94004714,3.031688,1.4238319,8.073566,-1.9283394,0.2409667,-7.325368,0.5013058,-6.7089705,-1.471622,-5.8476105,2.1173048,2.0910952,1.0203843,-0.0013945997,4.945278,-9.389438,0.98474735,-0.9559376,4.9310865,4.532263,-2.6522856
18x22,4.594324,-6.3513846,-4.539199,-0.7706678,6.637451,-6.7884803,-3.4614365,0.68639684,1.294004,3.0500784,0.8793572,8.581373,-1.980618,-0.86590636,-7.0190525,0.7670908,-5.0491633,-0.5463042,-4.2792425,1.4322846,3.059773,1.9535952,-0.23694703,6.7780523,-9.473881,4.4589295,-1.1910019,1.5746617,2.606916,-3.306331
18x23,6.498762,-7.006482,-3.9265623,-0.9422257,7.819497,-9.425334,-4.671656,0.8949189,0.33585697,5.3557863,0.7527684,8.490668,-4.4891524,-6.2825613,-8.927045,0.12030947,-3.381296,0.64655286,-8.444203,-0.6762116,0.036074996,2.4955742,1.2232709,4.2706723,-10.337732,4.42062,-3.5228362,2.2191195,5.4425135,-1.6243134
18x24,4.7351637,-8.808685,-2.7207015,-2.5884671,7.29914,-8.361063,-6.9529233,1.0443287,-1.0040417,5.0958533,0.369716,6.965916,-4.272192,-7.673317,-8.879997,1.0682894,-5.1412883,1.9748276,-7.6466274,-2.0279257,-0.09675002,1.2915382,0.15893823,3.4167898,-9.54104,4.5043564,-3.3386967,-0.120836556,4.919304,-1.9705346
19x4,2.030319,-0.080179214,-7.2896013,-2.2375705,8.445821,-3.406813,1.156779,3.461408,-10.547734,-1.8452492,-6.392006,4.3099294,4.6422777,0.8535362,-6.5235267,-1.0506332,-0.757845,5.83839,0.42549837,-7.882777,0.39222828,-0.20229158,5.0933523,4.8228226,-6.170516,2.2427316,5.860326,0.38585526,4.959642,-2.7547421
19x5,2.0329728,-0.12693727,-6.975624,-3.1514096,7.7133994,-4.3446198,-0.31764638,4.4357557,-9.1737175,-1.8236794,-6.2973843,4.605517,3.7206259,0.18288195,-6.617766,-0.23421454,-2.32204,5.4362307,0.36442924,-6.4911,1.6678185,-0.85477245,3.5333848,3.7391944,-6.2250214,2.1638293,4.0378675,1.0207022,4.6442943,-2.2414618
19x6,2.9892902,-0.013075709,-5.322439,-5.3560038,5.981251,-5.389463,-5.861299,7.296172,-5.1034527,-1.9147383,-6.751185,5.8631053,2.6260288,-1.962463,-5.7900414,2.5445523,-5.254135,3.2726216,0.17250776,-2.076522,4.67198,-2.5336218,-0.90883416,1.6101637,-5.9448605,1.9738088,0.65102845,3.544883,3.7477238,-1.9664831
19x7,2.8633952,-0.19965899,-5.2439346,-5.1692905,5.392969,-6.8419995,-4.895477,7.868821,-3.4407477,-1.2013495,-5.2767572,6.412855,1.678369,-2.2166197,-6.7199597,2.1096196,-7.1778173,3.9315937,0.025508344,-1.1035645,3.4401064,-4.2792306,-0.60602075,0.12119055,-5.0642037,1.2418505,-1.3247428,3.3907108,3.6182926,-0.87672144
19x8,3.5021424,-0.48809123,-4.5375957,-5.4613514,5.1586113,-7.8339453,-5.93232,8.801012,-2.45739,-1.5400462,-4.399702,7.0445166,1.5206903,-1.8987718,-7.0655775,2.0998755,-8.107079,3.5288086,0.17589003,-0.33775222,2.9197357,-5.372482,-0.8277867,-0.08695912,-4.663738,0.55704415,-1.9478555,3.4694252,2.9812508,-0.9533621
19x9,3.9253569,-0.3749267,-4.8827863,-5.845018,5.263668,-7.5116725,-5.5241013,8.08226,-2.1302545,-1.53953,-4.911982,7.4308267,1.6186503,-1.7769732,-7.1686296,1.7422194,-8.028044,3.4232943,-0.27029467,-0.027460814,3.2091572,-5.149263,-0.6368791,0.14127123,-4.5601044,0.9153602,-1.9473217,3.1488528,3.4276223,-1.315133
19x10,4.3610697,-0.16558921,-5.2219315,-6.039899,5.4462633,-7.5967054,-5.087085,7.742571,-1.9132774,-1.8671193,-5.193918,7.9851685,1.8622222,-1.4930257,-6.8979454,1.671458,-7.519237,3.4324536,-0.13089389,0.17862487,3.0723705,-4.8793373,-0.29426867,0.03538716,-4.5662823,1.4644749,-1.6682407,3.266158,3.63349,-1.4843495
19x11,4.1422772,-0.8227302,-5.486001,-6.268305,5.7881184,-7.8500733,-4.323028,7.6855884,-1.7657439,-1.2990482,-5.815549,8.032771,1.8734313,-1.910408,-6.6104965,1.6661917,-7.299281,2.6620717,-0.3677405,0.47774982,3.5254562,-5.0178204,0.30674815,0.74072385,-4.8352075,1.663373,-1.3080331,2.9023294,3.561246,-1.8937539
19x12,3.8762107,-0.6290827,-5.2308493,-6.650839,6.6720724,-7.888624,-3.8174155,7.434506,-1.0046315,-0.9139152,-5.125732,8.220784,1.3403883,-1.5823091,-6.2875934,2.1567342,-7.2129583,2.7521067,-1.2468545,0.43654704,3.3359146,-4.8893514,0.2019164,0.4070897,-5.659275,1.8659472,-0.72039235,3.3024206,3.480947,-2.1736069
19x13,3.4983764,-1.0251987,-5.2714014,-6.613398,6.9067554,-8.089176,-3.1041508,7.8184686,-0.61167157,-0.68405163,-4.7880087,7.9006467,1.2724396,-1.421429,-6.34275,2.4386237,-7.00313,2.9589264,-2.102831,0.32040584,3.1597276,-4.7346067,-0.10953426,0.41796166,-6.06209,1.5821013,-0.56970143,3.2439454,3.4842062,-2.1197205
19x14,3.3586922,-1.094748,-5.117597,-6.6996474,7.8033056,-8.115158,-2.6083655,7.6488223,0.7582279,0.48659956,-3.663461,8.196603,0.06975496,-0.23711932,-6.571222,2.7501836,-6.66413,3.7897532,-3.1786094,-0.3122927,2.3115957,-3.9671977,-0.5765949,0.2151959,-6.2356176,1.6895354,0.11836958,3.8812332,3.5088215,-2.6966016
19x15,3.209478,-2.5689416,-4.9957266,-5.764599,8.788005,-8.004652,-0.8859286,6.23034,1.8009739,3.0660043,-4.260952,8.729723,-1.1735476,1.6191194,-7.2693505,2.854454,-6.1258984,3.073443,-2.6928496,-0.24135995,1.6998782,-3.9277005,0.47974777,1.3558247,-6.0434833,1.4166894,1.2250655,3.9967196,4.2577686,-2.8879812
19x16,4.533101,-3.0245378,-3.3628905,-4.2540855,10.117598,-6.967492,0.42878687,3.9674087,1.8176913,7.139633,-5.549241,10.046349,-3.29422,2.2956393,-7.6985655,3.480052,-4.813685,1.1306647,-3.37312,0.31512934,1.8619069,-3.1581793,0.8695037,3.3655703,-5.7171826,2.2521334,1.7560421,5.1517572,5.812504,-3.5399756
19x17,4.4491973,-5.1806602,-3.4522538,-1.2484049,7.8343067,-7.2614794,0.79617304,4.29714,-1.1353724,7.225869,-6.756585,8.879377,-3.5187745,-1.0834253,-7.828006,2.6650155,-4.7813787,-2.0502806,-0.95968485,2.141298,0.5277137,-4.601179,1.3904485,6.108658,-4.96665,3.6226616,2.411215,6.1447926,6.5478635,-3.2113113
19x18,3.6215484,-2.086383,-3.8941278,-2.6256185,5.6692977,-5.603488,-0.17839587,5.5645576,-4.8155727,5.4994965,-4.8692822,7.486822,-4.1885777,-3.0140998,-8.509369,2.8112645,-5.343629,-2.7693863,-3.3115597,2.6590657,-0.29487938,-3.9153442,0.13299155,4.172804,-6.5407352,2.0146146,2.7412677,8.04943,6.830866,-1.7020259
19x19,1.7037163,-2.284854,-3.8841677,-1.318568,3.1002626,-5.235662,0.157395,7.651636,-4.756756,3.6025686,-1.707287,5.690227,-3.1027067,-3.7890162,-7.6650524,1.5771543,-6.4531097,-1.7741373,-2.056572,2.2780807,-1.2295398,-4.012786,1.015069,4.5543785,-5.545203,1.2707431,1.9512174,7.97109,5.6764965,-1.3795153
19x20,1.3968737,1.1421925,-3.8158665,-2.4478977,4.766699,-4.9334173,0.5474702,7.1846743,-3.1338687,4.9402766,0.99063754,6.4313326,-3.4015815,-0.26741648,-7.81057,0.834401,-5.808983,-0.48174402,-5.1039667,2.1755023,-1.2600459,-0.5716729,0.3658755,2.2297876,-7.113267,0.38901478,0.10888028,9.424178,6.599084,-0.8425266
19x21,1.9015424,-4.398869,-4.24075,-1.2479126,7.7734585,-6.204828,-0.15179092,4.336278,1.8097003,5.255054,-0.8051436,9.663116,-0.746012,4.676157,-7.0694737,0.7097615,-6.2239203,-1.0441086,-0.9444971,3.3590622,3.1006353,-0.12574399,0.06659001,7.6499944,-9.854296,4.767469,-0.2442608,6.037093,3.5873652,-4.0570955
19x22,2.0485697,-1.2589312,-4.1910286,-1.5330429,7.3524885,-7.551716,0.08778258,2.9934952,0.9829132,6.1467576,-0.7783514,7.8062677,-2.9045181,0.43843025,-6.981867,-1.0973028,-2.0728152,0.60816324,-5.008595,1.438689,0.10084742,0.85835874,1.7451594,3.4195137,-9.810608,3.5523667,-4.0631185,6.8449874,5.613726,-1.7574576
19x23,3.5365844,-5.9429116,-2.512423,-1.3989664,7.130327,-7.2655187,-3.7671328,1.625317,0.41971982,5.4694242,-0.020414233,6.541969,-3.1121967,-3.5701954,-7.163843,0.13185388,-3.6391683,1.6546001,-5.4085793,-0.92735744,0.07424903,0.8263198,0.65776765,3.4705212,-8.425091,4.506786,-3.0819788,2.3531804,4.523314,-2.3352375
19x24,2.3922937,-7.1744833,-1.2558967,-2.2607272,7.8200154,-7.8787165,-4.796836,2.746614,-1.2393254,6.965335,-1.4098144,6.6110663,-4.363635,-5.4142046,-8.10968,0.17111552,-5.437248,1.1824435,-6.206776,-1.7098076,-0.17899346,-0.65895617,-0.3291794,3.3409598,-9.361139,5.146701,-2.8411925,1.8372612,6.1677904,-3.1929548
