,spot,x,y,rmse,pcc,snr,model,cvFold
18x21,18x21,18,21,1.1606863255600492,0.5457709737573979,3.209765699418077,MAGIC,4
18x22,18x22,18,22,1.0222017125022993,0.5402762055393646,3.41578326059386,MAGIC,4
18x23,18x23,18,23,1.4229579761769298,0.5429746804830715,2.931843432874713,MAGIC,4
18x24,18x24,18,24,1.3663362696198806,0.5288428005547149,2.9687783931360987,MAGIC,4
19x4,19x4,19,4,1.7707609529914135,0.5521014605043966,2.645933700819592,MAGIC,4
19x5,19x5,19,5,2.3248430075732722,0.542635231413486,2.2745954136259003,MAGIC,4
19x6,19x6,19,6,0.8913179557270966,0.5887171939802844,3.6401457341008188,MAGIC,4
19x7,19x7,19,7,0.8660019726460659,0.5642885899651721,3.656100383093619,MAGIC,4
19x8,19x8,19,8,0.8939647189432487,0.5928811719105591,3.616347639183554,MAGIC,4
19x9,19x9,19,9,0.7989241772294937,0.5841574023308782,3.7852330016470668,MAGIC,4
19x10,19x10,19,10,0.8594040173044202,0.6144642196828645,3.6301552524511624,MAGIC,4
19x11,19x11,19,11,0.9300186281329655,0.5691551933277771,3.469792010972578,MAGIC,4
19x12,19x12,19,12,0.8094159465259204,0.5913184029040199,3.7049282861200195,MAGIC,4
19x13,19x13,19,13,0.8849556555660234,0.6389142596709515,3.6203349867461307,MAGIC,4
19x14,19x14,19,14,0.908632942731141,0.6056748031880191,3.5765543961025816,MAGIC,4
19x15,19x15,19,15,0.846273753883289,0.7309024656101109,3.741673637148536,MAGIC,4
19x16,19x16,19,16,0.892847951622884,0.5414962519340029,3.682584953375123,MAGIC,4
19x17,19x17,19,17,1.3962331128500656,0.5917191941702382,2.9314656518020676,MAGIC,4
19x18,19x18,19,18,1.1712222128138459,0.5712354266906406,3.2524857926012545,MAGIC,4
19x19,19x19,19,19,1.2284450837801315,0.5351176479148535,3.2168022218781105,MAGIC,4
19x20,19x20,19,20,1.285677048904761,0.5582726687879429,3.0859642453546723,MAGIC,4
19x21,19x21,19,21,9.523270974442763,0.11848873077151155,-0.15603714519390932,MAGIC,4
19x22,19x22,19,22,1.1387463589935998,0.5617966597542119,3.299429868084128,MAGIC,4
19x23,19x23,19,23,1.3665156991640086,0.5724018997554988,2.9603426856075843,MAGIC,4
19x24,19x24,19,24,1.5511172517729885,0.5292515003833351,2.8705182182458184,MAGIC,4
